N° Client,Nom Client,Date facture,Date d'échéance,Echu/Non échu,Libellé Facture non réglée,Facturé TTC,Règlement/Avoir ,Action,Date de régularisation,Motif rejet ,COMMENTAIRE,,
HIP001,GROUPE FLO,5/1/2020,6/1/2020,ECHU,2001071-4-HIP001,,42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,5/1/2020,6/1/2020,ECHU,1911013AVT1-3-HIP001,,-42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,5/1/2020,6/1/2020,ECHU,1910088AVT1-6-HIP001,,-84.72,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,5/1/2020,6/1/2020,ECHU,1908094AVT1-6-HIP001,,-84.72,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,5/1/2020,6/1/2020,ECHU,1910088AVT2-2-HIP001,,-42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,5/1/2020,6/1/2020,ECHU,1906182AVT1-2-HIP001,,-42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,5/1/2020,6/1/2020,ECHU,1906182-11-HIP001,,762.48,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,5/1/2020,6/1/2020,ECHU,1908094-10-HIP001,,762.48,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/1/2020,7/1/2020,ECHU,1906182-12-HIP001,,762.48,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/1/2020,7/1/2020,ECHU,1908094-11-HIP001,,762.48,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/1/2020,7/1/2020,ECHU,1910088-9-HIP001,,635.40,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/1/2020,7/1/2020,ECHU,1911013-9-HIP001,,127.08,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/1/2020,7/1/2020,ECHU,2001071-5-HIP001,,42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/1/2020,7/1/2020,ECHU,1911013AVT1-4-HIP001,,-42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/1/2020,7/1/2020,ECHU,1910088AVT1-7-HIP001,,-84.72,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/1/2020,7/1/2020,ECHU,1908094AVT1-7-HIP001,,-84.72,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/1/2020,7/1/2020,ECHU,1910088AVT2-3-HIP001,,-42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/1/2020,7/1/2020,ECHU,1906182AVT1-3-HIP001,,-42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/12/2020,7/12/2020,ECHU,1910088AVT3-1-HIP001,,-42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,6/23/2020,7/23/2020,NON ECHU,1910088AVT4-1-LI-HIP001,,-42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,7/1/2020,8/1/2020,NON ECHU,1911013-10-HIP001,,127.08,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,7/1/2020,8/1/2020,NON ECHU,2001071-6-HIP001,,42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,7/1/2020,8/1/2020,NON ECHU,1911013AVT1-5-HIP001,,-42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,7/1/2020,8/1/2020,NON ECHU,1910088AVT1-8-HIP001,,-84.72,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,7/1/2020,8/1/2020,NON ECHU,1908094AVT1-8-HIP001,,-84.72,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,7/1/2020,8/1/2020,NON ECHU,1910088AVT2-4-HIP001,,-42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,7/1/2020,8/1/2020,NON ECHU,1906182AVT1-4-HIP001,,-42.36,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,7/1/2020,8/1/2020,NON ECHU,1906182-13-HIP001,,762.48,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,7/1/2020,8/1/2020,NON ECHU,1908094-12-HIP001,,762.48,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP001,GROUPE FLO,7/1/2020,8/1/2020,NON ECHU,1910088-10-HIP001,,635.40,0.00,,Ont refusé factures par mail // envoi par courrier le 24/06,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP094,SOREM,2/1/2020,3/1/2020,ECHU,1908078-2-HIP094,,136.08,136.08,4/24/2020,chèque reçu,,,,,,,,,,,,,,,,,,,,,,,,,,
HIP094,SOREM,5/1/2020,5/1/2020,ECHU,1908078-3-HIP094,,136.08,136.08,6/12/2020,Message vocal + mail le 29/06,,,,,,,,,,,,,,,,,,,,,,,,,,
M00000,MIDAS FRANCE,12/31/2019,1/31/2020,ECHU,1412046-61-M00000,,"4,200.00","4,200.00",4/14/2020,Retour de midas m'indiquant avoir envoyé la demande au DAF qui va gérer ce point selon mail du 08/04,,,,,,,,,,,,,,,,,,,,,,,,,,
M00000,MIDAS FRANCE,1/31/2020,2/29/2020,ECHU,1412046-62-M00000,,"4,200.00","4,200.00",4/14/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00000,MIDAS FRANCE,2/29/2020,3/29/2020,ECHU,1412046-63-M00000,,"4,200.00","4,200.00",4/20/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00000,MIDAS FRANCE,3/31/2020,4/30/2020,ECHU,1412046-64-M00000,,"4,200.00","4,200.00",6/15/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00000,MIDAS FRANCE,4/1/2020,5/1/2020,ECHU,0801059-69-M00000,,948.00,948.00,6/29/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00000,MIDAS FRANCE,5/1/2020,6/1/2020,ECHU,1412046-65-M00000,,"4,200.00","4,200.00",6/15/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
M00000,MIDAS FRANCE,5/31/2020,6/30/2020,ECHU,1412046-66-M00000,,"4,200.00",0.00,,Mail fait le 03/07 // relance le 10/07,,,,,,,,,,,,,,,,,,,,,,,,,,
M00000,MIDAS FRANCE,7/1/2020,8/1/2020,NON ECHU,0801059-70-M00000,,948.00,0.00,,Mail fait le 03/07 // relance le 10/07,,,,,,,,,,,,,,,,,,,,,,,,,,
M00000,MIDAS FRANCE,6/30/2020,7/30/2020,NON ECHU,1412046-67-M00000,,"4,200.00",0.00,,Mail fait le 03/07 // relance le 10/07,,,,,,,,,,,,,,,,,,,,,,,,,,
M00625,MSA,10/25/2019,11/25/2019,ECHU,1910125-1-M00625,,"7,315.00","7,315.00",5/25/2020,Différence de virement de 815€ - Pierre a relancé le 25/03 par mail - Régularisé le 25/05,,,,,,,,,,,,,,,,,,,,,,,,,,
R00003,FRANCOIS JOVE,4/10/2020,4/10/2020,ECHU,2004012-1-R00003,,960.00,0.00,,Message vocal + mail le 29/06,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,1/31/2020,2/29/2020,ECHU,1912064-1-LI-S00912,,43.20,43.20,6/25/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,2/17/2020,3/17/2020,ECHU,1906120-1-LI-S00912,,-240.00,-240.00,6/25/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,7/1/2020,8/1/2020,NON ECHU,1511009-56-S00912,,37.68,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,7/1/2020,8/1/2020,NON ECHU,1602014-52-S00912,,75.36,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,7/1/2020,8/1/2020,NON ECHU,1505064AVT1-10-S00912,,46.80,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,7/1/2020,8/1/2020,NON ECHU,1711045-30-S00912,,108.72,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,7/1/2020,8/1/2020,NON ECHU,1701039-40-S00912,,142.80,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,7/1/2020,8/1/2020,NON ECHU,1704013-37-S00912,,122.40,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,7/1/2020,8/1/2020,NON ECHU,1708116-34-S00912,,43.20,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,6/1/2020,7/1/2020,ECHU,1602014-51-S00912,,75.36,75.36,6/22/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,6/1/2020,7/1/2020,ECHU,1704013-36-S00912,,122.40,122.40,6/22/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,6/1/2020,7/1/2020,ECHU,1511009-55-S00912,,37.68,37.68,6/22/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,6/1/2020,7/1/2020,ECHU,1708116-33-S00912,,43.20,43.20,6/22/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,6/1/2020,7/1/2020,ECHU,1505064AVT1-9-S00912,,46.80,46.80,6/22/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,6/1/2020,7/1/2020,ECHU,1701039-39-S00912,,142.80,142.80,6/22/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00912,COMMUNE DE TEMPLEUVE,6/1/2020,7/1/2020,ECHU,1711045-29-S00912,,108.72,108.72,6/22/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00999,O.B.M. CONSTRUCTION,12/1/2019,1/1/2020,ECHU,1507042-9-S00999,,"1,309.20",0.00,,Relance faite le 01/04/2020 par mail- Demande d' intervention le 23/04 auprès de Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,
S00999,O.B.M. CONSTRUCTION,1/1/2020,2/1/2020,ECHU,1507042-10-S00999,,"1,309.20",0.00,,Relance faite le 01/04/2020 par mail- Demande d' intervention le 23/04 auprès de Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,
S00999,O.B.M. CONSTRUCTION,2/1/2020,3/1/2020,ECHU,1507042-11-S00999,,"1,309.20",0.00,,Relance faite le 01/04/2020 par mail- Demande d' intervention le 23/04 auprès de Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,
S00999,O.B.M. CONSTRUCTION,3/1/2020,4/1/2020,ECHU,1507042-12-S00999,,"1,309.20",0.00,,Relance faite le 01/04/2020 par mail- Demande d' intervention le 23/04 auprès de Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,
S00999,O.B.M. CONSTRUCTION,4/1/2020,5/1/2020,ECHU,1507042-13-S00999,,"1,309.20",0.00,,Relance faite le 01/04/2020 par mail- Demande d' intervention le 23/04 auprès de Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,
S00999,O.B.M. CONSTRUCTION,5/1/2020,6/1/2020,ECHU,1507042-14-S00999,,"1,309.20",0.00,,Relance faite le 01/04/2020 par mail- Demande d' intervention le 23/04 auprès de Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,
S00999,O.B.M. CONSTRUCTION,6/1/2020,7/1/2020,ECHU,1507042-15-S00999,,"1,309.20",0.00,,Relance faite le 01/04/2020 par mail- Demande d' intervention le 23/04 auprès de Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,
S00999,O.B.M. CONSTRUCTION,7/1/2020,8/1/2020,NON ECHU,1507042-16-S00999,,"1,309.20",0.00,,Relance faite le 01/04/2020 par mail- Demande d' intervention le 23/04 auprès de Pierre,,,,,,,,,,,,,,,,,,,,,,,,,,
S01053,COLLEGE LES PLAISANCES,6/1/2020,7/1/2020,ECHU,1602048-17-S01053,,180.00,180.00,6/18/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,2/21/2020,3/21/2020,ECHU,2002139-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/10/2020,4/10/2020,ECHU,2003076-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/10/2020,4/10/2020,ECHU,2003077-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/10/2020,4/10/2020,ECHU,2003078-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/10/2020,4/10/2020,ECHU,2003079-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/10/2020,4/10/2020,ECHU,2003080-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/10/2020,4/10/2020,ECHU,2003082-1-S01136,,660.00,660.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/10/2020,4/10/2020,ECHU,2003083-1-S01136,,660.00,660.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/10/2020,4/10/2020,ECHU,2003086-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/10/2020,4/10/2020,ECHU,2003081-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/10/2020,4/10/2020,ECHU,2003096-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/20/2020,4/20/2020,ECHU,2003172-1-S01136,,660.00,660.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/20/2020,4/20/2020,ECHU,2003176-1-S01136,,660.00,660.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/24/2020,4/24/2020,ECHU,2003185-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/27/2020,4/27/2020,ECHU,2003196-1-S01136,,300.00,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/27/2020,4/27/2020,ECHU,2003197-1-S01136,,300.00,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/27/2020,4/27/2020,ECHU,2003198-1-S01136,,300.00,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/30/2020,4/30/2020,ECHU,2003200-1-S01136,,300.00,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/30/2020,4/30/2020,ECHU,2003201-1-S01136,,300.00,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/30/2020,4/30/2020,ECHU,2003202-1-S01136,,300.00,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/31/2020,4/30/2020,ECHU,2003203-1-S01136,,300.00,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,3/31/2020,4/30/2020,ECHU,2003204-1-S01136,,300.00,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,4/2/2020,5/2/2020,ECHU,2004002-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,4/15/2020,5/15/2020,ECHU,2004016-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,4/15/2020,5/15/2020,ECHU,2004017-1-S01136,,660.00,660.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,4/22/2020,5/22/2020,ECHU,2004029-1-S01136,,660.00,660.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,4/22/2020,5/22/2020,ECHU,2004030-1-S01136,,660.00,660.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,4/22/2020,5/22/2020,ECHU,2004032-1-S01136,,660.00,660.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,4/27/2020,5/27/2020,ECHU,2004036-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,5/1/2020,6/1/2020,ECHU,1610077-5-S01136,,472.80,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,5/18/2020,6/18/2020,ECHU,2005042-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,5/20/2020,6/20/2020,ECHU,2005062-1-S01136,,300.00,300.00,4/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,5/25/2020,6/25/2020,ECHU,2005083-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,5/25/2020,6/25/2020,ECHU,2005084-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/1/2020,7/1/2020,ECHU,1610077-6-S01136,,472.80,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/15/2020,7/15/2020,ECHU,2006081-1-S01136,,660.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/15/2020,7/15/2020,ECHU,1610077AVT1-1-LI-S01136,,0.00,47.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/15/2020,7/15/2020,ECHU,1610077AVT1-1-S01136,,0.00,47.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/15/2020,7/15/2020,ECHU,2006083-1-S01136,,660.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/23/2020,7/23/2020,NON ECHU,2006166-1-S01136,,"2,100.00","2,100.00",6/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006187-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006188-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006189-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006190-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006192-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006193-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006194-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006195-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006196-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006197-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006198-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006199-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006191-1-S01136,,300.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,6/29/2020,7/29/2020,NON ECHU,2006201-1-S01136,,660.00,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01136,ATOL SIEGE,7/1/2020,8/1/2020,NON ECHU,1610077-7-S01136,,472.80,0.00,,Relance mail faite le 08/07,,,,,,,,,,,,,,,,,,,,,,,,,,
S01139,UNION DES SECTEURS D'ENERGIE DU DEP,2/1/2020,3/1/2020,ECHU,1610068AVT1-5-S01139,,106.20,106.20,4/14/2020,Relance faite le 01/04/2020 par mail,,,,,,,,,,,,,,,,,,,,,,,,,,
S01139,UNION DES SECTEURS D'ENERGIE DU DEP,2/1/2020,3/1/2020,ECHU,1610068-3-S01139,,"1,280.40","1,280.40",4/14/2020,Relance faite le 01/04/2020 par mail,,,,,,,,,,,,,,,,,,,,,,,,,,
S01139,UNION DES SECTEURS D'ENERGIE DU DEP,3/1/2020,4/1/2020,ECHU,1610068-4-S01139,,"1,280.40","1,280.40",4/14/2020,Relance faite le 01/04/2020 par mail,,,,,,,,,,,,,,,,,,,,,,,,,,
S01139,UNION DES SECTEURS D'ENERGIE DU DEP,3/1/2020,4/1/2020,ECHU,1610068AVT1-6-S01139,,106.20,106.20,4/14/2020,Relance faite le 01/04/2020 par mail,,,,,,,,,,,,,,,,,,,,,,,,,,
S01139,UNION DES SECTEURS D'ENERGIE DU DEP,4/1/2020,5/1/2020,ECHU,1610068-5-S01139,,"1,280.40","1,280.40",6/19/2020,Relance tél puis Factures transmises à chorus pro le 08/06,,,,,,,,,,,,,,,,,,,,,,,,,,
S01139,UNION DES SECTEURS D'ENERGIE DU DEP,4/1/2020,5/1/2020,ECHU,1610068AVT1-7-S01139,,106.20,106.20,6/19/2020,Relance tél puis Factures transmises à chorus pro le 08/06,,,,,,,,,,,,,,,,,,,,,,,,,,
S01139,UNION DES SECTEURS D'ENERGIE DU DEP,5/1/2020,6/1/2020,ECHU,1610068-6-S01139,,"1,280.40","1,280.40",6/19/2020,Relance tél puis Factures transmises à chorus pro le 08/06,,,,,,,,,,,,,,,,,,,,,,,,,,
S01139,UNION DES SECTEURS D'ENERGIE DU DEP,5/1/2020,6/1/2020,ECHU,1610068AVT1-8-S01139,,106.20,106.20,6/19/2020,Relance tél puis Factures transmises à chorus pro le 08/06,,,,,,,,,,,,,,,,,,,,,,,,,,
S01139,UNION DES SECTEURS D'ENERGIE DU DEP,6/1/2020,7/1/2020,ECHU,1610068-7-S01139,,"1,280.40","1,280.40",6/19/2020,Relance tél puis Factures transmises à chorus pro le 08/06,,,,,,,,,,,,,,,,,,,,,,,,,,
S01139,UNION DES SECTEURS D'ENERGIE DU DEP,6/1/2020,7/1/2020,ECHU,1610068AVT1-9-S01139,,106.20,106.20,6/19/2020,Relance tél puis Factures transmises à chorus pro le 08/06,,,,,,,,,,,,,,,,,,,,,,,,,,
S01141,2 SI SYSTEMES,6/15/2020,7/15/2020,ECHU,2006078-1-S01141,,"1,386.60","1,386.60",7/3/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01207,BOREALIS CHIMIE,4/1/2020,5/1/2020,ECHU,1812114-4-S01207,,552.00,552.00,5/7/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01207,BOREALIS CHIMIE,5/1/2020,6/1/2020,ECHU,1812114-5-S01207,,552.00,552.00,6/18/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01207,BOREALIS CHIMIE,4/29/2020,4/29/2020,ECHU,1812114-2-LI-S01207,,"-2,208.00",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S01207,BOREALIS CHIMIE,4/29/2020,4/29/2020,ECHU,2001146-1-LI-S01207,,"6,624.00","6,624.00",,avoir,,,,,,,,,,,,,,,,,,,,,,,,,,
S01207,BOREALIS CHIMIE,6/1/2020,6/1/2020,ECHU,2001146-1-s01207,,552.00,552.00,6/18/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
