Référence;Désignation;Sous catégorie;Fabriquant ;commentaire ;Prix d'achat;Fournisseur
148081;Kit PROMO - Pack conso type 5 - 50€;HILTI;HILTI;ref fab3946372;49,9;LA PLATEFORME DU BÂTIMENT SIEGE
148080;Kit PROMO - Pack conso type 4 - 50€;HILTI;HILTI;ref fab3946371;49,9;LA PLATEFORME DU BÂTIMENT SIEGE
148079;Kit PROMO - Pack conso type 3 - 50€;HILTI;HILTI;ref fab3946370;49,9;LA PLATEFORME DU BÂTIMENT SIEGE
148078;Kit PROMO - Pack conso type 2 - 50€;HILTI;HILTI;ref fab3946369;49,9;LA PLATEFORME DU BÂTIMENT SIEGE
148077;Kit PROMO - Pack conso type1 - 50€;HILTI;HILTI;ref fab3946368;49,9;LA PLATEFORME DU BÂTIMENT SIEGE
148076;Kit PROMO - Pack conso type - 30€;HILTI;HILTI;ref fab3946367;29,9;LA PLATEFORME DU BÂTIMENT SIEGE
148086;Kit CLIF2 - Batterie B22 3.0AH;HILTI;HILTI;ref fab3946377;149;LA PLATEFORME DU BÂTIMENT SIEGE
147573;Kit 12V - Chargeur 12v;HILTI;HILTI;ref fab3933570;80;LA PLATEFORME DU BÂTIMENT SIEGE
147574;Kit 12V - Visseuse SF 2-A12 carton;HILTI;HILTI;ref fab3933571;180;LA PLATEFORME DU BÂTIMENT SIEGE
147575;Kit 12V - Visseuse SF 2-A12 coffret;HILTI;HILTI;ref fab3933572;220;LA PLATEFORME DU BÂTIMENT SIEGE
147576;Kit 12V - Clé à choc SID 2-A12 carton;HILTI;HILTI;ref fab3934863;206;LA PLATEFORME DU BÂTIMENT SIEGE
147577;Kit 12V - Clé à choc SID 2-A12 coffret;HILTI;HILTI;ref fab3934864;247;LA PLATEFORME DU BÂTIMENT SIEGE
147578;Kit 12V - Visseuse SFE 2-A12 coffret;HILTI;HILTI;ref fab3934865;356;LA PLATEFORME DU BÂTIMENT SIEGE
147579;Kit 12V - Scie sabre SR 2-A12 coffret;HILTI;HILTI;ref fab3934866;225;LA PLATEFORME DU BÂTIMENT SIEGE
149222;X-Ring+ 112 SPX-L abras;HILTI;HILTI;ref fab2373670;168;LA PLATEFORME DU BÂTIMENT SIEGE
149221;X-Ring+ 102 SPX-L abras;HILTI;HILTI;ref fab2373668;152;LA PLATEFORME DU BÂTIMENT SIEGE
149213;Couronne BI 102/430-X SPX-L;HILTI;HILTI;ref fab2391604;372;LA PLATEFORME DU BÂTIMENT SIEGE
149214;Couronne BI 112/430-X SPX-L;HILTI;HILTI;ref fab2391611;407;LA PLATEFORME DU BÂTIMENT SIEGE
149215;Couronne B 102/450 SP-H abras;HILTI;HILTI;ref fab2158237;256;LA PLATEFORME DU BÂTIMENT SIEGE
149216;Couronne B 112/450 SP-H abras;HILTI;HILTI;ref fab2158239;280;LA PLATEFORME DU BÂTIMENT SIEGE
149217;Couronne B 132/450 SP-H abras;HILTI;HILTI;ref fab2158241;331;LA PLATEFORME DU BÂTIMENT SIEGE
149218;Couronne B 152/450 SP-H abras;HILTI;HILTI;ref fab2158243;380;LA PLATEFORME DU BÂTIMENT SIEGE
149219;X-Fût+ B 132/430-X;HILTI;HILTI;ref fab2374686;281;LA PLATEFORME DU BÂTIMENT SIEGE
149220;X-Fût+ B 152/430-X;HILTI;HILTI;ref fab2374688;323;LA PLATEFORME DU BÂTIMENT SIEGE
149407;Vis platre en 25mm en boite de 1000 pièces;HILTI;HILTI;ref fab3950255;13,2;LA PLATEFORME DU BÂTIMENT SIEGE
149211;Couronne BI 52/430-X SPX-L;HILTI;HILTI;ref fab2391595;188;LA PLATEFORME DU BÂTIMENT SIEGE
149409;Vis platre en 45mm en boite de 1000 pièces;HILTI;HILTI;ref fab3950257;20,6;LA PLATEFORME DU BÂTIMENT SIEGE
149210;Couronne BI 67/320 SP-L univ;HILTI;HILTI;ref fab2402202;168;LA PLATEFORME DU BÂTIMENT SIEGE
149212;Couronne BI 67/430-X SPX-L;HILTI;HILTI;ref fab2391598;244;LA PLATEFORME DU BÂTIMENT SIEGE
149408;Vis platre en 35mm en boite de 1000 pièces;HILTI;HILTI;ref fab3950256;16,7;LA PLATEFORME DU BÂTIMENT SIEGE
125634;Seau de 400 chevilles universelles HUD-2 +  400 vis HDS;HILTI;HILTI;ref fab3720988;79;LA PLATEFORME DU BÂTIMENT SIEGE
125635;Seau chevillage + couvercle;HILTI;HILTI;ref fab3720989;2;LA PLATEFORME DU BÂTIMENT SIEGE
126287;Marteau perfor. sans fil TE 4-A22 carton;HILTI;HILTI;ref fab2098480;627;LA PLATEFORME DU BÂTIMENT SIEGE
129084;PROMO 2022 - TE 6 + AG 4S + SF4 + SID (C4 lent + new sac);HILTI;HILTI;ref fab3801964;2589;LA PLATEFORME DU BÂTIMENT SIEGE
129085;PROMO 2022 - TE 6 + AG 125 + SF4 + SID (C4 lent + new sac);HILTI;HILTI;ref fab3801965;2589;LA PLATEFORME DU BÂTIMENT SIEGE
132500;Pack de 3 machines TE6 + AG125 + SF6( 3 batteries + chargeur rapide + conso);HILTI;HILTI;ref fab3815178;2349;LA PLATEFORME DU BÂTIMENT SIEGE
132508;Meuleuse d'angle AG 125-A22 équipée (2 batteries + chargeur rapide + disques);HILTI;HILTI;ref fab3815182;1419;LA PLATEFORME DU BÂTIMENT SIEGE
132507;Perforateur TE 6-A22 équipé (2 batteries + chargeur rapide + conso);HILTI;HILTI;ref fab3815181;1649;LA PLATEFORME DU BÂTIMENT SIEGE
132506;Pack de 2 batteries B22 4.0Ah + chargeur rapide C4 36/350;HILTI;HILTI;ref fab3815180;789;LA PLATEFORME DU BÂTIMENT SIEGE
132505;Pack de 1 batterie B22 4.0 Ah;HILTI;HILTI;ref fab3815179;319;LA PLATEFORME DU BÂTIMENT SIEGE
132504;Pack de 4 machines TE 6 + AG 125 + SF4 + SID (4 batteries + chargeur rapide + conso);HILTI;HILTI;ref fab3815207;2699;LA PLATEFORME DU BÂTIMENT SIEGE
132503;Pack de 4 machines TE 6 + AG 4S + SF4 + SID (4 batteries + chargeur rapide + conso);HILTI;HILTI;ref fab3815206;2699;LA PLATEFORME DU BÂTIMENT SIEGE
132391;Pack 2 machines TE 6 + SF 6 + 2B22 4.0 (avec chargeur rapide + sac à outil + conso);HILTI;HILTI;ref fab3801943;1579;LA PLATEFORME DU BÂTIMENT SIEGE
132501;Pack de 4 machines TE 6 + AG 4S + SF4 + SID (4 batteries + petit chargeur + conso + sac);HILTI;HILTI;ref fab3815204;2589;LA PLATEFORME DU BÂTIMENT SIEGE
132499;Pack de 3 machines TE6 + AG4S + SF6 (3 batteries + chargeur rapide + conso);HILTI;HILTI;ref fab3815177;2349;LA PLATEFORME DU BÂTIMENT SIEGE
132498;Pack de 3 machines TE6 + AG125 + SF4 (3 batteries + chargeur rapide + conso);HILTI;HILTI;ref fab3815176;2239;LA PLATEFORME DU BÂTIMENT SIEGE
132497;Pack de 3 machines TE6 + AG4S + SF4  (3 batteries + chargeur rapide + conso);HILTI;HILTI;ref fab3815175;2239;LA PLATEFORME DU BÂTIMENT SIEGE
132496;Pack de 3 machines TE4 + AG125 + SF4 (3 batteries + chargeur rapide + conso);HILTI;HILTI;ref fab3815174;2119;LA PLATEFORME DU BÂTIMENT SIEGE
132390;Pack 2 machines TE 6 + SF 4 + 2B22 4.0 (avec chargeur rapide + sac à outils + conso);HILTI;HILTI;ref fab3800922;1469;LA PLATEFORME DU BÂTIMENT SIEGE
132495;Pack de 3 machines TE 2 + AG 125 + SF4 (3 batteries + petit chargeur + conso);HILTI;HILTI;ref fab3815173;1769;LA PLATEFORME DU BÂTIMENT SIEGE
132492;Meuleuse d'angle AG 4S A22 équipée (2B22 4.0 + chargeur rapide + conso);HILTI;HILTI;ref fab3815203;1419;LA PLATEFORME DU BÂTIMENT SIEGE
132502;Pack de 4 machines TE 6 + AG 125 + SF4 + SID (4 batteries + petit chargeur + conso + sac);HILTI;HILTI;ref fab3815205;2589;LA PLATEFORME DU BÂTIMENT SIEGE
136223;Filtre aspirateur VC 20/40 universel;HILTI;HILTI;ref fab3839625;93;LA PLATEFORME DU BÂTIMENT SIEGE
136616;Laser rotatif PR 2 équipé (batterie + nouveau chargeur + trepied);HILTI;HILTI;ref fab3843376;2239;LA PLATEFORME DU BÂTIMENT SIEGE
136202;Perforateur burineur TE 60-22 SDS MAX NURON;HILTI;HILTI;ref fab3838075;1369;LA PLATEFORME DU BÂTIMENT SIEGE
136224;Sac aspirateur (x10);HILTI;HILTI;ref fab3839626;104;LA PLATEFORME DU BÂTIMENT SIEGE
136222;Cheville universelle HUD-2 6x30 + vis HDS(x400) +seau;HILTI;HILTI;ref fab3839624;69;LA PLATEFORME DU BÂTIMENT SIEGE
133197;Pack de 3 machines NURON TE 6 + AG 4S + SF 4 (3 batteries + chargeur rapide);HILTI;HILTI;ref fab3826682;2299;LA PLATEFORME DU BÂTIMENT SIEGE
136220;Mèche carrelage 6/30;HILTI;HILTI;ref fab3839402;62;LA PLATEFORME DU BÂTIMENT SIEGE
136219;Trépan béton SDS plus TE-C-BK 68/175;HILTI;HILTI;ref fab3839401;135;LA PLATEFORME DU BÂTIMENT SIEGE
133198;Pack de 3 machines NURON TE 6 + AG 5D + SF 4 (3 batteries + chargeur rapide);HILTI;HILTI;ref fab3826953;2299;LA PLATEFORME DU BÂTIMENT SIEGE
133199;Pack de 3 machines NURON TE 6 + AG 6D + SF 6 (3 batteries + chargeur rapide);HILTI;HILTI;ref fab3826954;2599;LA PLATEFORME DU BÂTIMENT SIEGE
133196;Pack de 2 machines NURON TE 6 + SF 4 (2 batteries + chargeur rapide);HILTI;HILTI;ref fab3826681;1599;LA PLATEFORME DU BÂTIMENT SIEGE
136217;Pack de 2 batteries B22-255 + 1 chargeur ultra rapide C8-22;HILTI;HILTI;ref fab3839399;1133;LA PLATEFORME DU BÂTIMENT SIEGE
136615;Laser lignes PM 30 MG équipé (batterie + nouveau chargeur+ support mural);HILTI;HILTI;ref fab3843375;1169;LA PLATEFORME DU BÂTIMENT SIEGE
136617;Laser rotatif PR 30 équipé (batterie + nouveau chargeur + trepied);HILTI;HILTI;ref fab3843619;2589;LA PLATEFORME DU BÂTIMENT SIEGE
136216;Pack de 2 batteries NURON B22-110;HILTI;HILTI;ref fab3839398;629;LA PLATEFORME DU BÂTIMENT SIEGE
133200;Pack de 2 batteries NURON B22-55;HILTI;HILTI;ref fab3826955;389;LA PLATEFORME DU BÂTIMENT SIEGE
133201;Pack de 2 batteries NURON B22-85;HILTI;HILTI;ref fab3826956;469;LA PLATEFORME DU BÂTIMENT SIEGE
133202;Pack de 3 batteries NURON B22-85;HILTI;HILTI;ref fab3826957;689;LA PLATEFORME DU BÂTIMENT SIEGE
133203;Pack de 2 batteries NURON B22-170;HILTI;HILTI;ref fab3826958;734;LA PLATEFORME DU BÂTIMENT SIEGE
136215;Pack de 4 machines TE 6 + AG 5D + SF 4 + SID 6 (4 batteries + chargeur rapide);HILTI;HILTI;ref fab3839397;2999;LA PLATEFORME DU BÂTIMENT SIEGE
136214;Pack de 3 machines NURON TE 6 + AG 5D + SID 6 (3 batteries + chargeur rapide);HILTI;HILTI;ref fab3839396;2399;LA PLATEFORME DU BÂTIMENT SIEGE
136218;Pack 2 accus 12V B12/2.6 + chargeur 12V C4-12;HILTI;HILTI;ref fab3839400;199;LA PLATEFORME DU BÂTIMENT SIEGE
136226;Consommable pour pack 2 machines TE + SF;HILTI;HILTI;ref fab3839628;80;LA PLATEFORME DU BÂTIMENT SIEGE
133205;Chargeur rapide NURON C6-22;HILTI;HILTI;ref fab3826960;209;LA PLATEFORME DU BÂTIMENT SIEGE
133206;Burineur sans fil TE 2000-22 NURON;HILTI;HILTI;ref fab3826961;3099;LA PLATEFORME DU BÂTIMENT SIEGE
133207;Tronconneuse sans fil DSH 600-22 NURON;HILTI;HILTI;ref fab3826962;1789;LA PLATEFORME DU BÂTIMENT SIEGE
136228;Pack de 4 machines NURON TE 6 + AG 4S + SF 4 + SID 6 (4 batteries + chargeur rapide);HILTI;HILTI;ref fab3839630;2999;LA PLATEFORME DU BÂTIMENT SIEGE
133204;Pack de 2 batteries NURON B22-255;HILTI;HILTI;ref fab3826959;839;LA PLATEFORME DU BÂTIMENT SIEGE
136225;Consommable pour pack 2 machines TE + AG;HILTI;HILTI;ref fab3839627;80;LA PLATEFORME DU BÂTIMENT SIEGE
136227;Consommable pour pack 3 machines TE + AG + SF;HILTI;HILTI;ref fab3839629;115;LA PLATEFORME DU BÂTIMENT SIEGE
136221;Mousse isolante CF ISO 500+;HILTI;HILTI;ref fab3839623;49;LA PLATEFORME DU BÂTIMENT SIEGE
136614;Pack 12V visseuse SF2 + visseuse à choc SID2 équipées (batteries et nouveau chargeur);HILTI;HILTI;ref fab3843374;569;LA PLATEFORME DU BÂTIMENT SIEGE
137899;Kit PROMO AVRIL23 - NURON - SF6 CORPS SEUL;HILTI;HILTI;ref fab3858534;399;LA PLATEFORME DU BÂTIMENT SIEGE
137897;Kit PROMO AVRIL23 - NURON - 2 ACCUS B22-85;HILTI;HILTI;ref fab3858102;399;LA PLATEFORME DU BÂTIMENT SIEGE
137898;Kit PROMO AVRIL23 - NURON - 2 ACCUS B22-55;HILTI;HILTI;ref fab3858533;359;LA PLATEFORME DU BÂTIMENT SIEGE
137895;Kit PROMO - AG 4S-A22 CORPS SEUL;HILTI;HILTI;ref fab3858100;329;LA PLATEFORME DU BÂTIMENT SIEGE
137896;Kit PROMO - AG 4S-A22 + 2 ACCUS;HILTI;HILTI;ref fab3858101;629;LA PLATEFORME DU BÂTIMENT SIEGE
126658;Kit DCH150-SL +Disq. 2SP + 2SPX + VC20MX;HILTI;HILTI;ref fab3715158;3001,98;LA PLATEFORME DU BÂTIMENT SIEGE
125115;Kit DCH 150-SL + 2 disques SPX + 2 disques SP 150;HILTI;HILTI;ref fab3710161;1938,98;LA PLATEFORME DU BÂTIMENT SIEGE
125116;Kit DCH 150-SL + 4 disques 150 + VC 20L-X;HILTI;HILTI;ref fab3710162;2907,99;LA PLATEFORME DU BÂTIMENT SIEGE
125525;Module laser DCH-SL LG;HILTI;HILTI;ref fab2241413;63,3;LA PLATEFORME DU BÂTIMENT SIEGE
130266;Rainureuse DCH 150;HILTI;HILTI;ref fab3777178;1519;LA PLATEFORME DU BÂTIMENT SIEGE
124906;Rainureuse DCH 150-SL 230V;HILTI;HILTI;ref fab2159161;1671,99;LA PLATEFORME DU BÂTIMENT SIEGE
43973;RAINUREUSE HILTI DC-SE 20 SEULE;HILTI;HILTI;ref fab312267;2360;LA PLATEFORME DU BÂTIMENT SIEGE
63074;Mortier injection HIT-HY 200-A 500/2;HILTI;HILTI;ref fab2022697;66,2;LA PLATEFORME DU BÂTIMENT SIEGE
136619;Kit boîte + couvercle HIT;HILTI;HILTI;ref fab3845791;26,7;LA PLATEFORME DU BÂTIMENT SIEGE
136610;Poire à dépoussiérer 6mm long;HILTI;HILTI;ref fab2142472;12,9;LA PLATEFORME DU BÂTIMENT SIEGE
90030;Mélangeur Hilti HIT PM (10);HILTI;HILTI;ref fab2173256;16,7;LA PLATEFORME DU BÂTIMENT SIEGE
90028;Kit 6 cartouches (mortier) HIT-1;HILTI;HILTI;ref fab3560124;79;LA PLATEFORME DU BÂTIMENT SIEGE
90026;Mortier injection HIT-1;HILTI;HILTI;ref fab2173257;15,9;LA PLATEFORME DU BÂTIMENT SIEGE
90027;Kit 3 cartouches (mortier) HIT-1;HILTI;HILTI;ref fab3560123;39,9;LA PLATEFORME DU BÂTIMENT SIEGE
90029;Kit 12 cartouches HIT-1 + 10 buses;HILTI;HILTI;ref fab3560125;149;LA PLATEFORME DU BÂTIMENT SIEGE
101989;Appareil à injection CFS-DISP;HILTI;HILTI;ref fab2005843;99;LA PLATEFORME DU BÂTIMENT SIEGE
70919;Mortier injection HIT-HY 10 500/2;HILTI;HILTI;ref fab2090366;32,5;LA PLATEFORME DU BÂTIMENT SIEGE
139960;Résine HIT 1 (x504) + 500 buses;HILTI;HILTI;ref fab3560126;5499;LA PLATEFORME DU BÂTIMENT SIEGE
139958;Résine HIT 1 (x24) + pistolet + 20 buses;HILTI;HILTI;ref fab3861033;299;LA PLATEFORME DU BÂTIMENT SIEGE
139959;Résine HIT 1 (x48) + pistolet + 40 buses;HILTI;HILTI;ref fab3861034;569;LA PLATEFORME DU BÂTIMENT SIEGE
37351;PINCE MD 300 - HILTI;HILTI;HILTI;ref fab284260;160;LA PLATEFORME DU BÂTIMENT SIEGE
37060;BUSE HFX;HILTI;HILTI;ref fab284267;55,2;LA PLATEFORME DU BÂTIMENT SIEGE
14271;TAMIS PLASTIQUE HIT-S12/l D12 - 20P;HILTI;HILTI;ref fab49766;22,4;LA PLATEFORME DU BÂTIMENT SIEGE
125532;Sac filtrant DD-WMS 100 - Lot de 5;HILTI;HILTI;ref fab2145833;84,5;LA PLATEFORME DU BÂTIMENT SIEGE
126663;Kit DD-WMS 100 BL + étrier coulissant;HILTI;HILTI;ref fab3718916;2247,99;LA PLATEFORME DU BÂTIMENT SIEGE
127857;Etrier coulissant DD-WMS 100 ens;HILTI;HILTI;ref fab2159816;220;LA PLATEFORME DU BÂTIMENT SIEGE
81022;Système de récupération d'eau DD-WCS-122;HILTI;HILTI;ref fab2159811;70,7;LA PLATEFORME DU BÂTIMENT SIEGE
81023;Système de récupération d'eau DD-WCS-172;HILTI;HILTI;ref fab2159813;94,2;LA PLATEFORME DU BÂTIMENT SIEGE
81983;Recycleur d'eau DD-WMS 100 BL;HILTI;HILTI;ref fab2241787;2431,99;LA PLATEFORME DU BÂTIMENT SIEGE
128265;Sac à outils XL;HILTI;HILTI;ref fab2323712;108;LA PLATEFORME DU BÂTIMENT SIEGE
128264;Sac à outils M;HILTI;HILTI;ref fab2323711;70,7;LA PLATEFORME DU BÂTIMENT SIEGE
128263;Sac à outils S;HILTI;HILTI;ref fab2323710;46,2;LA PLATEFORME DU BÂTIMENT SIEGE
76788;Soft bag central;HILTI;HILTI;ref fab434910;70,2;LA PLATEFORME DU BÂTIMENT SIEGE
76757;Sac à dos rouge;HILTI;HILTI;ref fab2125899;107;LA PLATEFORME DU BÂTIMENT SIEGE
76729;Soft bag grand;HILTI;HILTI;ref fab2008518;107;LA PLATEFORME DU BÂTIMENT SIEGE
124841;PROMO 2022 - Sac à dos rouge;HILTI;HILTI;ref fab3705079;65;LA PLATEFORME DU BÂTIMENT SIEGE
125042;Hole saw arbor+bit 65mm MetalCut;HILTI;HILTI;ref fab2279302;35,8;LA PLATEFORME DU BÂTIMENT SIEGE
124938;Scie cloche bimétal 60mm-2 3/8  MultiCut;HILTI;HILTI;ref fab2261168;38,6;LA PLATEFORME DU BÂTIMENT SIEGE
124822;PROMO 2022 - Scie Cloche 19-68;HILTI;HILTI;ref fab3704950;125;LA PLATEFORME DU BÂTIMENT SIEGE
125030;Scie cloche bimétal 64mm-2 1/2  MetalCut;HILTI;HILTI;ref fab2270762;38,8;LA PLATEFORME DU BÂTIMENT SIEGE
125029;Scie cloche bimétal 60mm-2 3/8  MetalCut;HILTI;HILTI;ref fab2270761;38,6;LA PLATEFORME DU BÂTIMENT SIEGE
125028;Scie cloche bimétal 57mm-2 1/4  MetalCut;HILTI;HILTI;ref fab2270760;37,5;LA PLATEFORME DU BÂTIMENT SIEGE
124941;Scie cloche bimétal 67mm-2 5/8  MultiCut;HILTI;HILTI;ref fab2261171;39,5;LA PLATEFORME DU BÂTIMENT SIEGE
49601;Scie cloche bimétal 68mm-2 11/16  multi-supports;HILTI;HILTI;ref fab417628;66;LA PLATEFORME DU BÂTIMENT SIEGE
49001;Porte scie cloche;HILTI;HILTI;ref fab283871;44,7;LA PLATEFORME DU BÂTIMENT SIEGE
125014;Scie cloche bimétal 25mm-1  MetalCut;HILTI;HILTI;ref fab2270746;23,6;LA PLATEFORME DU BÂTIMENT SIEGE
125021;Scie cloche bimétal 38mm-1 1/2  MetalCut;HILTI;HILTI;ref fab2270753;26,7;LA PLATEFORME DU BÂTIMENT SIEGE
125020;Scie cloche bimétal 35mm-1 3/8  MetalCut;HILTI;HILTI;ref fab2270752;26,2;LA PLATEFORME DU BÂTIMENT SIEGE
125019;Scie cloche bimétal 33mm-1 5/16  MetalCu;HILTI;HILTI;ref fab2270751;26,2;LA PLATEFORME DU BÂTIMENT SIEGE
125013;Scie cloche bimétal 22mm-7/8  MetalCut;HILTI;HILTI;ref fab2270745;22,1;LA PLATEFORME DU BÂTIMENT SIEGE
124947;Scie cloche bimétal 79mm-3 1/8  MultiCut;HILTI;HILTI;ref fab2261177;45,8;LA PLATEFORME DU BÂTIMENT SIEGE
124948;Scie cloche bimétal 86mm-3 3/8  MultiCut;HILTI;HILTI;ref fab2261178;47;LA PLATEFORME DU BÂTIMENT SIEGE
124949;Scie cloche bimétal 89mm-3 1/2  MultiCut;HILTI;HILTI;ref fab2261179;48,2;LA PLATEFORME DU BÂTIMENT SIEGE
125035;Scie cloche bimétal 16mm-5/8  MetalCut;HILTI;HILTI;ref fab2270767;21,3;LA PLATEFORME DU BÂTIMENT SIEGE
124952;Scie cloche bimétal 98mm-3 7/8  MultiCut;HILTI;HILTI;ref fab2261182;63,4;LA PLATEFORME DU BÂTIMENT SIEGE
125017;Scie cloche bimétal 30mm-1 3/16  MetalCu;HILTI;HILTI;ref fab2270749;25,3;LA PLATEFORME DU BÂTIMENT SIEGE
125018;Scie cloche bimétal 32mm-1 1/4  MetalCut;HILTI;HILTI;ref fab2270750;25,4;LA PLATEFORME DU BÂTIMENT SIEGE
125033;Scie cloche bimétal 68mm-2 11/16  MetalC;HILTI;HILTI;ref fab2270765;41,8;LA PLATEFORME DU BÂTIMENT SIEGE
125015;Scie cloche bimétal 27mm-1 1/16  MetalCu;HILTI;HILTI;ref fab2270747;24,2;LA PLATEFORME DU BÂTIMENT SIEGE
124950;Scie cloche bimétal 92mm-3 5/8  MultiCut;HILTI;HILTI;ref fab2261180;53,3;LA PLATEFORME DU BÂTIMENT SIEGE
125034;Scie cloche bimétal 70mm-2 3/4  MetalCut;HILTI;HILTI;ref fab2270766;43,1;LA PLATEFORME DU BÂTIMENT SIEGE
125032;Scie cloche bimétal 67mm-2 5/8  MetalCut;HILTI;HILTI;ref fab2270764;39,5;LA PLATEFORME DU BÂTIMENT SIEGE
125026;Scie cloche bimétal 51mm-2  MetalCut;HILTI;HILTI;ref fab2270758;31,3;LA PLATEFORME DU BÂTIMENT SIEGE
125037;Scie cloche bimétal 76mm-3  MetalCut;HILTI;HILTI;ref fab2270769;44;LA PLATEFORME DU BÂTIMENT SIEGE
59447;SCIE CIRC. HILTI SCW 22A SEULE;HILTI;HILTI;ref fab423165;506,99;LA PLATEFORME DU BÂTIMENT SIEGE
63270;HILTI SCIEMETAL SCM 22-A SEULE;HILTI;HILTI;ref fab2005019;636;LA PLATEFORME DU BÂTIMENT SIEGE
75458;Scie circulaire sans fil SC 70W-A22 coffret;HILTI;HILTI;ref fab2089212;640;LA PLATEFORME DU BÂTIMENT SIEGE
63838;Scie circulaire SCW 70 230V coffret;HILTI;HILTI;ref fab427725;906;LA PLATEFORME DU BÂTIMENT SIEGE
75459;Scie circulaire SC 55W 220-240V coffret;HILTI;HILTI;ref fab2089104;626;LA PLATEFORME DU BÂTIMENT SIEGE
17375;Scie circulaire WSC 85 230V coffret;HILTI;HILTI;ref fab314542;1317,99;LA PLATEFORME DU BÂTIMENT SIEGE
18351;RAIL DE GUIDAGE/SCIE WSC 255-1.40M;HILTI;HILTI;ref fab287269;430;LA PLATEFORME DU BÂTIMENT SIEGE
125038;Scie cloche bimétal 79mm-3 1/8  MetalCut;HILTI;HILTI;ref fab2270770;45,8;LA PLATEFORME DU BÂTIMENT SIEGE
125039;Scie cloche bimétal 83mm-3 1/4  MetalCut;HILTI;HILTI;ref fab2270771;45,9;LA PLATEFORME DU BÂTIMENT SIEGE
125040;Mèche de centrage TCT 105mm (5) multipur;HILTI;HILTI;ref fab2278586;60;LA PLATEFORME DU BÂTIMENT SIEGE
125041;Mandrin scie cloche + mèche de centrage 85mm Premium;HILTI;HILTI;ref fab2279301;35,8;LA PLATEFORME DU BÂTIMENT SIEGE
124951;Scie cloche bimétal 95mm-3 3/4  MultiCut;HILTI;HILTI;ref fab2261181;55,5;LA PLATEFORME DU BÂTIMENT SIEGE
131720;Kit RT6-A+2B22/4.0+C4/36-350;HILTI;HILTI;ref fab3804547;1953,99;LA PLATEFORME DU BÂTIMENT SIEGE
101213;Scie sabre sans fil SR 6-A22 coffret;HILTI;HILTI;ref fab2161954;480;LA PLATEFORME DU BÂTIMENT SIEGE
101251;Scie sabre sans fil SR 4-A22 coffret;HILTI;HILTI;ref fab2199761;375;LA PLATEFORME DU BÂTIMENT SIEGE
112198;Scie sabre sans fil SR 30-A36 cof;HILTI;HILTI;ref fab2162152;666,99;LA PLATEFORME DU BÂTIMENT SIEGE
38246;Scie sabre pendul. WSR 900-PE 230V;HILTI;HILTI;ref fab376747;1403;LA PLATEFORME DU BÂTIMENT SIEGE
36254;SCIE SABRE WSR 1250;HILTI;HILTI;ref fab202815;1795,99;LA PLATEFORME DU BÂTIMENT SIEGE
113146;Scie sabre SR 30 220V coffret;HILTI;HILTI;ref fab2228929;1667,99;LA PLATEFORME DU BÂTIMENT SIEGE
125027;Scie cloche bimétal 54mm-2 1/8  MetalCut;HILTI;HILTI;ref fab2270759;37,3;LA PLATEFORME DU BÂTIMENT SIEGE
124946;Scie cloche bimétal 76mm-3  MultiCut;HILTI;HILTI;ref fab2261176;44;LA PLATEFORME DU BÂTIMENT SIEGE
125025;Scie cloche bimétal 48mm-1 7/8  MetalCut;HILTI;HILTI;ref fab2270757;31,3;LA PLATEFORME DU BÂTIMENT SIEGE
125024;Scie cloche bimétal 44mm-1 3/4  MetalCut;HILTI;HILTI;ref fab2270756;30,1;LA PLATEFORME DU BÂTIMENT SIEGE
125023;Scie cloche bimétal 41mm-1 5/8  MetalCut;HILTI;HILTI;ref fab2270755;29,6;LA PLATEFORME DU BÂTIMENT SIEGE
125031;Scie cloche bimétal 65mm-2 9/16  MetalCu;HILTI;HILTI;ref fab2270763;38,8;LA PLATEFORME DU BÂTIMENT SIEGE
125036;Scie cloche bimétal 73mm-2 7/8  MetalCut;HILTI;HILTI;ref fab2270768;43,2;LA PLATEFORME DU BÂTIMENT SIEGE
124940;Scie cloche bimétal 65mm-2 9/16  MultiCu;HILTI;HILTI;ref fab2261170;38,8;LA PLATEFORME DU BÂTIMENT SIEGE
124939;Scie cloche bimétal 64mm-2 1/2  MultiCut;HILTI;HILTI;ref fab2261169;38,8;LA PLATEFORME DU BÂTIMENT SIEGE
125022;Scie cloche bimétal 40mm-1 9/16  MetalCu;HILTI;HILTI;ref fab2270754;27;LA PLATEFORME DU BÂTIMENT SIEGE
125044;Mandrin scie cloche + mèche de centrage 105mm Ultimate;HILTI;HILTI;ref fab2279308;35,8;LA PLATEFORME DU BÂTIMENT SIEGE
124942;Scie cloche bimétal 68mm-2 11/16  MultiC;HILTI;HILTI;ref fab2261172;41,8;LA PLATEFORME DU BÂTIMENT SIEGE
124943;Scie cloche bimétal 70mm-2 3/4  MultiCut;HILTI;HILTI;ref fab2261173;43,1;LA PLATEFORME DU BÂTIMENT SIEGE
124944;Scie cloche bimétal 73mm-2 7/8  MultiCut;HILTI;HILTI;ref fab2261174;43,2;LA PLATEFORME DU BÂTIMENT SIEGE
124945;Scie cloche bimétal 74mm MultiCut;HILTI;HILTI;ref fab2261175;44;LA PLATEFORME DU BÂTIMENT SIEGE
125043;Hole saw arbor+bit 105mm multipurp.;HILTI;HILTI;ref fab2279303;35,8;LA PLATEFORME DU BÂTIMENT SIEGE
