"societe";"ref";"date";"produit";"date2";"compte_absystech_before";"compte_absystech_after";"type";"quantite";" prix ";"id_facture_ligne";"type_facture"
"FXM EVENEMENTS";"FLI19090019";02/09/2019;"Microsoft Office 365 Business - Offre sans engagement - Licence d'abonnement ( 1 mois ) - 1 utilisateur - agréé Microsoft - MOLP: Open Business - Open (Comprend Word, Excel, Outlook et PowerPoint) [nl] Support hotline AbsysTech illimité";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"2.00";" 15.50 ";44766;"facture_periodique"
"Gan Assurances";"FLI19090020";02/09/2019;"Microsoft Office 365 Business Essentials - Licence d'abonnement ( 1 an ) - 1 utilisateur - hébergé - agréé Microsoft - MOLP: Open Business - Open - Single Language [nl]Support technique AbsysTech illimité pour toute action corrective au bon fonctionnement du compte Office 365";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 9.20 ";44769;"facture_periodique"
"Gan Assurances";"FLI19090020";02/09/2019;"Compte Microsoft Office 365 Business Premium - Licence d'abonnement mensuelle sans engagement - 1 utilisateur - hébergé - agréé Microsoft - Microsoft OneNote/Publisher (Windows only) - Single Language (comprend Word, Excel, PowerPoint, Outlook, OneNote, Publisher, OneDrive Entreprise, Skype Entreprise) [nl]Support technique AbsysTech illimité pour toute action corrective au bon fonctionnement du compte Office 365";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 15.50 ";44770;"facture_periodique"
"Iconex Ingénierie";"FLI19090021";02/09/2019;"Microsoft Project Online Professionnel - Licence valable pour un maximum de 5 PC par utilisateur - Inclus logiciel Microsoft Project et gestion de projet dans le Cloud via un navigateur Web";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 27.80 ";44773;"facture_periodique"
"Iconex Ingénierie";"FLI19090021";02/09/2019;"Microsoft Office 365 Business - Comprend Outlook, Word, Excel, PowerPoint, OneNote, Access et OneDrive - Inclus Support Hotline AbsysTech illimité";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"2.00";" 10.30 ";44774;"facture_periodique"
"Iconex Ingénierie";"FLI19090022";02/09/2019;"Prestation en régie - 3 prestations de 7 heures par an";02/09/2019;"PRESTATIONS - ABO TACITE";"MAINTENANCE INFRA";"service";"1.00";" 190.00 ";44776;"facture_periodique"
"Insitaction";"FLI19090023";02/09/2019;"Controller Unifi - Interface web centralisée (outil de gestion)- Politique de sécurité - Prévention d'intrusion - Qualité de service (QoS) avec réservation de la bande passante - Gestion des mots de passe - Gestion des accès utilisateurs - Multiples SSID (plusieurs réseaux distincts possibles - Mise à jour des firmwares des bornes à distance - Hébergement sur le Cloud privé d'AbsysTech - Administration par AbsysTech - Génération identifiants et mots de passe pour l'administrateur interne";02/09/2019;"PRESTATIONS - ABO TACITE";"MAINTENANCE INFRA";"service";"5.00";" 5.00 ";44778;"facture_periodique"
"Interface";"FLI19090024";02/09/2019;"Microsoft Office 365 Business - Licence d'abonnement - 1 utilisateur - Offre sans engagement - Une licence comprend les logiciels Office complets installés sur 5 PC ou Mac, 5 téléphones et 5 tablettes par utilisateur - Agréé Microsoft - MOLP: Open Business - Open (Comprend Word, Excel, Outlook, PowerPoint et OneNote + Publisher et Acess sur PC uniquement)";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 10.60 ";44780;"facture_periodique"
"KOYTCHA CONSEIL";"FLI19090025";02/09/2019;"kip.re / Abonnement Hébergement Pro";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"1.00";" 27.00 ";44783;"facture_periodique"
"KOYTCHA CONSEIL";"FLI19090025";02/09/2019;"koytchaconseil.com / Abonnement Hébergement Pro";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"1.00";" 27.00 ";44784;"facture_periodique"
"KREATIC";"FLI19090026";02/09/2019;"Serveur Cloud évolutif Classe Entreprise : 2 vPCU - RAM 8 Go - 50 Go d'espace de stockage haute performance dont 8 Go de SWAP - 300 Go d'espace de stockage normal - 5000 iops - SLA : 99,95%";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 135.20 ";44790;"facture_periodique"
"KREATIC";"FLI19090026";02/09/2019;"Firewall Fortinet « nouvelle génération » avec fonctionnalités avancées : anti-intrusion, antivirus de flux, filtrage d'url, filtrage protocolaire et contrôle applicatif";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 35.00 ";44791;"facture_periodique"
"KREATIC";"FLI19090026";02/09/2019;"Adresse IP supplémentaire";02/09/2019;"VENTE D'ABONNEMENTS";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 2.50 ";44792;"facture_periodique"
"KREATIC";"FLI19090026";02/09/2019;"Maintenance base 5j/7 Monitoring basique du serveur";02/09/2019;"PRESTATIONS - ABO TACITE";"MAINTENANCE INFRA";"service";"1.00";" 200.00 ";44793;"facture_periodique"
"KREATIC";"FLI19090026";02/09/2019;"Serveur Plesk Web Host Edition - Engagement annuel :  Domaines illimités  WordPress Toolkit  Pack de développeur  Gestion des abonnements  Gestion de compte";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"1.00";" 36.00 ";44794;"facture_periodique"
"L'Atelier Webmarketing";"FLI19090027";02/09/2019;"Maintenance, Infogérance, Sauvegarde et Monitoring";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"1.00";" 180.00 ";44796;"facture_periodique"
"Mairie de Carency";"FLI19090028";02/09/2019;"Abonnement Hébergement  comprenant: La fourniture d'un nom de domaine en « .fr » - La mise à disposition d'un espace de stockage de 1 Go (PHP7) - 5 bases de données MySQL - Les éléments actifs de sécurité (Monitoring des sites 24/24, Filtrage actif d'IP pour bloquer les tentatives d'attaques, Scan mensuel du site contre les malwares) - La sauvegarde sur 7 jours des bases de données et des sites - L'accès au support illimité pour les problèmes d'hébergement ou de mails - La gestion des Ports (illimité) - L";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"1.00";" 27.00 ";44798;"facture_periodique"
"MAISON BALLESTER SENECHAL";"FLI19090029";02/09/2019;"Microsoft Office 365 (Plan E3) - Licence d'abonnement ( par mois ) - 1 utilisateur - hébergé - agréé Microsoft - MOLP: Open Business - Open - Single Language - Support inclus";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"4.00";" 24.70 ";44800;"facture_periodique"
"Mortreux SAS";"FLI19090030";02/09/2019;"Maintenances préventive et proactive mensuelles avec mises à jour incluses, Routeur SonicWALL SOHO . Dispositif de sécurité - 5 ports - 10Mb LAN, 100Mb LAN, GigE (engagement de 36 mois)";02/09/2019;"PRESTATIONS - ABO TACITE";"MAINTENANCE INFRA";"service";"1.00";" 60.00 ";44802;"facture_periodique"
"Nadia Canonne Avocats";"FLI19090031";02/09/2019;"Compte mail Microsoft Exchange 365 (boîte aux lettres de 50 Go/utilisateur). Exchange Online pour : nc@nadiacanonneavocats.com, contact@nadiacanonneavocats.com , lj@nadiacanonneavocats.com, simon.fromont@nadiacanonneavocats.com (ou sf@nadiacanonneavocats) - Sont inclus la prestation de transfert des mails vers Exchange - L'accès au support technique illimité pour les problèmes de mails, de calendriers";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"4.00";" 8.20 ";44805;"facture_periodique"
"Nadia Canonne Avocats";"FLI19090031";02/09/2019;"Abonnement Hébergement";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"1.00";" 27.00 ";44806;"facture_periodique"
"Nadia Canonne Avocats";"FLI19090032";02/09/2019;"AbsysTech Cloud Backup Pack Starter - Jusque 100Go de données stockées - Disponible Windows, Mac et Linux - Données stockées dans le Cloud sur un serveur en France - Cryptage 128 bits - Support par ticket hotline - Support téléphonique - Limité à 1 poste utilisateur par compte - Engagement d'un an (par mois)";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 25.00 ";44808;"facture_periodique"
"NORD MED";"FLI19090033";02/09/2019;"Abonnement mensuel Microsoft Office 365 Business Essentials Support technique AbsysTech illimité sur l'ensemble des fonctions basiques de la suite Office";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"2.00";" 9.20 ";44812;"facture_periodique"
"NORD MED";"FLI19090033";02/09/2019;"Compte Microsoft Office 365 Business Premium - Licence d'abonnement mensuelle sans engagement avec support technique illimité pour l'ensemble des fonctionnalités basiques de la suite Office - 1 utilisateur - hébergé - agréé Microsoft - Microsoft OneNote/Publisher (Windows only) - Single Language (comprend Word, Excel, PowerPoint, Outlook, OneNote, Publisher, OneDrive Entreprise, Skype Entreprise)";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"4.00";" 15.50 ";44813;"facture_periodique"
"NORD MED";"FLI19090033";02/09/2019;"Compte Microsoft Office 365 Plan E3 - Licence d'abonnement mensuel sans engagement avec support technique illimité pour l'ensemble des fonctionnalités basiques de la suite Office - 1 utilisateur - Hébergé - Agréé Microsoft Microsoft OneNote/Publisher (Windows only) - Single Language (comprend Word, Excel, PowerPoint, Outlook, OneNote, Publisher, OneDrive Entreprise, Skype Entreprise)";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 24.70 ";44814;"facture_periodique"
"Novastream";"FLI19090034";02/09/2019;"CHROME : Surveillance par monitoring pro-actif 24h/24. Maintenance préventive/curative en Garantie Intervention par un ingénieur sous 4h/Garantie rétablissement sous 48h du Lundi au Vendredi de 9h à 18h + best effort. Mises à jour de sécurité du système d";02/09/2019;"LOCATION HEBERGEMENT";"MAINTENANCE INFRA";"service";"1.00";" 200.00 ";44817;"facture_periodique"
"Novastream";"FLI19090034";02/09/2019;"SILICIUM : Spare de chrome. Surveillance par monitoring pro-actif 24h/24. Mises à jour de sécurité du système d'exploitation et serveurs logiciels installés.";02/09/2019;"LOCATION HEBERGEMENT";"MAINTENANCE INFRA";"service";"1.00";" 60.00 ";44818;"facture_periodique"
"PAPP4";"FLI19090035";02/09/2019;"Microsoft Office 365 Business - Licence d'abonnement - 1 utilisateur - Offre sans engagement - Agréé Microsoft - MOLP: Open Business - Open (Comprend Word, Excel, Outlook, PowerPoint et OneNote) Support hotline AbsysTech illimité";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 12.80 ";44820;"facture_periodique"
"SAFER Hauts de France";"FLI19090036";02/09/2019;"AbsysTech Cloud Backup Pack Business - Jusque 1To de données stockées - Disponible Windows, Mac et Linux - Données stockées dans le Cloud sur un serveur en France - Cryptage 448 bits - Support par ticket hotline - Support téléphonique - Pas de limite du nombre de postes sauvegardés - Accès aux options Serenity et Boost recovery - Forfait ajustable (par mois)";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 50.00 ";44823;"facture_periodique"
"SAFER Hauts de France";"FLI19090036";02/09/2019;"Licence 1 poste avec option Serenity (par mois)";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"2.00";" 6.00 ";44824;"facture_periodique"
"SOC EXPLOITATION ETS PALLEN";"FLI19090037";02/09/2019;"Abonnement mensuel Cloudbackup 100Go 1 utilisateur";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 25.00 ";44827;"facture_periodique"
"SOC EXPLOITATION ETS PALLEN";"FLI19090037";02/09/2019;"Location mensuelle d'un serveur DELL avec 2 disques 500 Go, 8 Go de RAM et Windows serveur 2016";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"1.00";" 150.00 ";44828;"facture_periodique"
"SOC EXPLOITATION ETS PALLEN";"FLI19090038";02/09/2019;"Microsoft Office 365 E3 comprenant Office, Exchange ainsi que le support technique (hors utilisation des logiciels) s'y afférent";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"4.00";" 25.70 ";44830;"facture_periodique"
"SORELI";"FLI19090039";02/09/2019;"Prestation d'assistance en régie pour un forfait de 3h30, tous les vendredis de 8h30 à 12h, à 1242.50¤ HT par mois";02/09/2019;"PRESTATIONS - ABO TACITE";"MAINTENANCE INFRA";"service";"1.00";" 1242.50 ";44832;"facture_periodique"
"SORELI";"FLI19090040";02/09/2019;"Compte Microsoft Office 365 Business Premium - Licence d'abonnement mensuelle sans engagement avec support technique illimité pour l'ensemble des fonctionnalités basiques de la suite Office - 1 utilisateur - hébergé - agréé Microsoft - Microsoft OneNote/Publisher (Windows only) - Single Language (comprend Word, Excel, PowerPoint, Outlook, OneNote, Publisher, OneDrive Entreprise, Skype Entreprise)";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"46.00";" 15.50 ";44834;"facture_periodique"
"SORELI";"FLI19090041";02/09/2019;"Infogérance Kaspersky Antivirus - Pilotage et supervision de l'état des antivirus sur console de management centralisée";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"50.00";" 0.50 ";44837;"facture_periodique"
"SORELI";"FLI19090041";02/09/2019;"Kaspersky Endpoint Security for Business - Select - Postes de travail et serveurs - Par mois / engagement mensuel (Tranche 50 à 99 licences)";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"50.00";" 2.33 ";44838;"facture_periodique"
"Teta";"FLI19090042";02/09/2019;"Mois d'hébergement serveur dédié inventaire2016.absystech.net (gallium EC2)";02/09/2019;"LOCATION HEBERGEMENT";"MAINTENANCE INFRA";"service";"1.00";" 100.00 ";44840;"facture_periodique"
"THEYS ASSAINISSEMENT";"FLI19090043";02/09/2019;"Controller Unifi - Interface web centralisée - Hébergement sur le Cloud privé d'AbsysTech - Administration générale par AbsysTech - Monitoring des équipements Unifi (switch, routeur, borne Wi-Fi, etc.) - Politique de sécurité - Prévention d'intrusion - Qualité de service (QoS) avec réservation de la bande passante - Gestion des mots de passe - Gestion des accès utilisateurs - Mise à jour firmwares des équipements - Génération identifiants et mots de passe pour l'administrateur interne";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"1.00";" 31.00 ";44842;"facture_periodique"
"Transalog";"FLI19090044";02/09/2019;"Abonnement mensuel Microsoft Office 365 Business Essentials Support technique AbsysTech illimité - Engagement 36 mois";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"32.00";" 7.75 ";44844;"facture_periodique"
"VMD";"FLI19090045";02/09/2019;"Accès distant sécurisé par le biais d'un lien VPN dédié associé au routeur USG (Offre sans engagement venant remplacer les anciens liens VPN mis en place en juin 2018, devis ADLI18060008)";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"2.00";" 20.00 ";44847;"facture_periodique"
"VMD";"FLI19090045";02/09/2019;"Maintenance et infogérance du routeur USG - Comprend les mises à jour mensuelles software du système";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"1.00";" 5.00 ";44848;"facture_periodique"
"Lestienne Immobilier";"FLI19090046";02/09/2019;"Microsoft Office 365 Business - Licence d'abonnement - 1 utilisateur - Offre sans engagement - Une licence comprend les logiciels Office complets installés sur 5 PC ou Mac, 5 téléphones et 5 tablettes par utilisateur - Agréé Microsoft - MOLP: Open Business - Open (Comprend Word, Excel, Outlook, PowerPoint et OneNote + Publisher et Acess sur PC uniquement)";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"5.00";" 10.30 ";44852;"facture_periodique"
"Lestienne Immobilier";"FLI19090047";02/09/2019;"Abonnement hébergement comprenant le domaine jlw.fr, 1 espace de stockageu jusque 10 Go, 5 bases de données, la sauvegarde sur 7 jours des bdd et des sites, l'accès au support illimité pour l'hébergement, la gestion de DNS, Ports et MX, l'accès FTP et aux bases de données";02/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"1.00";" 50.00 ";44856;"facture_periodique"
"Lestienne Immobilier";"FLI19090047";02/09/2019;"Gestion Nom de domaine complementaire : lion-lille.fr,  brique-rouge.fr, brique-rouge.com, briquerougeimmobilier.fr, briquerougeimmobilier.com, briquerouge.fr, briquerouge.com";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"7.00";" 1.90 ";44857;"facture_periodique"
"Lestienne Immobilier";"FLI19090047";02/09/2019;"Base de données supplémentaire";02/09/2019;"VENTE D'ABONNEMENTS";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 10.00 ";44858;"facture_periodique"
"Lestienne Immobilier";"FLI19090048";02/09/2019;"Compte Google Apps for Work - Messagerie POP / IMAP / Webmail - mensuelle";02/09/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"89.00";" 4.00 ";44861;"facture_periodique"
"Dupont Restauration";"FLI19080067";30/08/2019;"Régie de développement - Développeur junior - Chez Dupont restauration- TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"12.50";" 69.28 ";44874;"facture_periodique"
"Dupont Restauration";"FLI19080067";30/08/2019;"Régie de développement - Développeur junior - Chez Absystech - TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"14.00";" 62.00 ";44875;"facture_periodique"
"Dupont Restauration";"FLI19080067";30/08/2019;"Régie de développement - Développeur senior- Chez Dupont Restauration - TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"3.50";" 83.00 ";44876;"facture_periodique"
"Dupont Restauration";"FLI19080067";30/08/2019;"Régie de développement - Développeur senior - Chez Absystech - TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 75.71 ";44877;"facture_periodique"
"Dupont Restauration";"FLI19080067";30/08/2019;"Régie de développement - Ingénieur expert - Chez Dupont restauration - TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 100.57 ";44878;"facture_periodique"
"Dupont Restauration";"FLI19080067";30/08/2019;"Régie de développement - Ingénieur expert - Chez Absystech - TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 93.14 ";44879;"facture_periodique"
"Dupont Restauration";"FLI19080068";30/08/2019;"Régie de développement - Développeur junior - Chez Dupont restauration- TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"29.75";" 69.28 ";44892;"facture_periodique"
"Dupont Restauration";"FLI19080068";30/08/2019;"Régie de développement - Développeur junior - Chez Absystech - TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 62.00 ";44893;"facture_periodique"
"Dupont Restauration";"FLI19080068";30/08/2019;"Régie de développement - Développeur senior- Chez Dupont Restauration - TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"3.50";" 83.00 ";44894;"facture_periodique"
"Dupont Restauration";"FLI19080068";30/08/2019;"Régie de développement - Développeur senior - Chez Absystech - TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 75.71 ";44895;"facture_periodique"
"Dupont Restauration";"FLI19080068";30/08/2019;"Régie de développement - Ingénieur expert - Chez Dupont restauration - TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 100.57 ";44896;"facture_periodique"
"Dupont Restauration";"FLI19080068";30/08/2019;"Régie de développement - Ingénieur expert - Chez Absystech - TARIF A L'HEURE";30/08/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 93.14 ";44897;"facture_periodique"
